supplier_id,supplier_category,disruption_type,historical_unit_price,current_unit_price,historical_reliability_pct,current_reliability_pct,historical_quality_score,current_quality_score,historical_delivery_days,current_delivery_days,max_capacity,min_order_quantity,required_quantity,on_time_delivery_pct,defect_rate_pct,price_volatility_pct,capacity_utilization_pct,disruption_severity_pct,predicted_actual_delivery_days,predicted_final_unit_price,predicted_quality_risk_pct,predicted_overall_risk_score,optimal_allocation_pct
SUP-017347,National,Capacity Reduction,101.09,97.64,96.4,94.62,86.04,78.46,6.68,5.99,15114,2583,11824,91.1,24.53,5.52,85.85,11.62,6.16,98.3,34.4,19.16,77.28
SUP-017348,Regional,Quality Issue,83.87,82.27,84.77,84.9,80.58,79.19,2.38,1.55,18435,778,36130,87.99,17.93,2.44,47.74,29.61,3.33,83.11,43.36,24.76,82.0
SUP-017349,Local,None,107.28,104.49,83.58,79.82,81.5,89.21,5.58,3.18,6158,2086,64815,80.8,10.29,3.53,55.18,0.0,4.49,101.43,15.34,24.89,67.74
SUP-017350,Local,Delivery Delay,101.38,103.23,92.07,91.49,79.15,86.37,2.1,4.96,17778,1145,45780,97.81,16.78,11.49,86.18,55.24,12.44,104.75,22.4,26.52,79.15
SUP-017351,Regional,Capacity Reduction,106.5,115.2,87.47,83.36,84.99,76.26,6.9,7.41,10818,1958,23866,91.59,23.27,15.57,88.01,58.13,9.54,113.65,35.39,30.88,71.89
SUP-017352,Regional,Delivery Delay,121.47,114.27,79.72,67.48,87.09,91.53,5.92,4.63,13148,1290,81815,67.0,12.05,7.04,89.51,54.9,12.67,114.3,15.97,36.26,57.3
SUP-017353,Regional,Capacity Reduction,86.22,85.07,97.01,99.8,88.42,83.46,6.87,5.86,17103,2697,29061,99.92,16.68,4.81,57.54,24.77,6.65,82.61,25.87,20.13,87.29
SUP-017354,Local,None,106.03,98.8,90.76,90.95,84.94,79.88,5.43,4.56,20909,2576,37340,93.4,19.15,9.11,45.95,0.0,4.28,99.73,29.25,23.09,78.19
SUP-017355,National,None,110.37,117.06,84.2,83.28,87.28,89.43,5.28,2.41,17706,4105,88239,86.05,9.55,12.96,72.73,0.0,3.64,119.14,12.78,24.07,73.49
SUP-017356,International,Capacity Reduction,92.91,85.11,79.01,71.4,90.58,89.91,16.5,16.39,22289,3938,53273,71.28,11.94,9.12,53.93,11.92,19.96,84.6,17.21,39.12,64.02
SUP-017357,National,Delivery Delay,110.89,121.47,95.39,99.8,72.59,78.73,7.12,9.3,19652,2992,84500,100.0,20.54,15.17,74.4,30.77,12.93,128.85,33.94,29.22,76.57
SUP-017358,Regional,Capacity Reduction,107.68,109.23,77.66,81.01,84.77,86.19,6.31,7.43,12774,3985,29702,80.54,11.96,5.69,45.39,31.09,7.25,116.12,19.19,28.49,74.68
SUP-017359,National,None,95.28,97.26,95.97,94.29,76.08,86.44,5.61,6.84,22219,4763,17973,87.91,14.75,5.53,62.57,0.0,6.73,98.38,21.61,20.99,79.77
SUP-017360,International,None,105.26,99.11,88.9,85.86,89.34,87.53,13.52,14.57,13186,724,42343,84.86,11.97,6.14,93.25,0.0,13.36,95.86,17.65,30.81,67.36
SUP-017361,International,Delivery Delay,107.11,103.1,91.68,81.55,91.56,91.91,7.81,5.89,7907,680,15122,79.28,6.23,4.04,53.45,37.23,12.49,96.32,10.88,25.42,80.64
SUP-017362,Local,Capacity Reduction,83.4,83.48,92.6,99.3,83.67,87.83,5.31,6.21,19393,3341,61746,100.0,8.27,6.85,81.51,43.03,5.65,86.88,17.71,22.69,82.49
SUP-017363,Local,Price Increase,104.93,106.0,80.3,85.63,93.37,92.66,1.37,1.45,2095,369,28961,86.09,6.5,4.46,54.09,35.05,2.77,146.46,5.69,22.42,63.64
SUP-017364,Local,None,114.03,122.3,95.03,92.84,73.86,69.33,1.48,1.47,27326,512,8615,92.28,24.99,20.41,78.22,0.0,1.12,121.9,40.01,20.54,77.05
SUP-017365,National,Capacity Reduction,101.84,112.9,86.22,89.3,91.57,99.76,5.93,5.78,23845,1241,82095,81.17,4.51,15.15,40.1,48.93,7.74,115.66,3.79,24.34,77.68
SUP-017366,Local,Delivery Delay,92.97,100.03,71.02,70.46,90.73,88.83,7.16,7.1,29338,1453,86278,75.96,11.76,9.45,84.28,27.55,9.65,104.09,18.77,34.13,66.43
SUP-017367,International,Price Increase,115.24,108.83,83.58,85.79,90.65,79.57,8.03,8.13,15329,4813,80909,91.29,18.3,8.11,82.63,35.06,8.8,149.87,27.68,35.51,59.19
SUP-017368,Local,None,108.22,123.56,81.9,73.59,83.06,86.1,2.05,1.0,17448,1849,34574,76.64,13.15,14.61,42.56,0.0,1.0,124.83,20.69,21.31,66.77
SUP-017369,National,None,89.58,94.03,90.81,99.8,91.42,100.0,6.9,5.33,12079,1282,67136,100.0,1.25,7.94,86.27,0.0,4.24,96.08,4.06,15.87,92.45
SUP-017370,Regional,None,102.35,101.17,88.75,91.47,91.39,88.62,4.02,1.35,29792,2902,3424,85.89,11.12,1.3,88.93,0.0,1.1,103.64,17.22,11.1,82.87
SUP-017371,Regional,Capacity Reduction,91.71,86.63,84.45,90.14,86.73,77.16,5.6,6.59,8660,2860,99021,91.17,15.17,9.02,69.98,56.9,7.92,86.24,27.62,25.79,82.93
SUP-017372,Regional,None,99.82,94.52,81.71,81.5,99.8,100.0,4.72,4.78,26153,3758,85615,81.38,0.1,13.38,57.41,0.0,5.73,100.02,0.0,23.0,72.93
SUP-017373,National,None,106.01,114.34,89.98,91.68,86.87,88.91,6.36,5.21,29408,2940,56881,92.78,3.67,11.96,50.76,0.0,5.54,114.1,12.76,21.67,79.88
SUP-017374,Regional,Delivery Delay,108.98,114.54,90.38,88.94,89.85,91.7,3.14,1.0,26771,3936,48105,88.32,7.59,6.85,84.79,27.75,5.58,117.82,10.31,19.09,75.57
SUP-017375,Regional,Quality Issue,103.63,100.19,84.52,89.12,85.48,86.31,5.17,3.55,7250,1021,60198,89.38,10.26,11.24,60.32,34.31,4.17,104.95,38.16,23.71,82.56
SUP-017376,National,Reliability Drop,102.43,108.08,99.5,95.97,94.41,89.15,7.39,6.93,26408,1125,55969,100.0,4.02,18.73,64.09,31.43,7.64,113.22,10.62,26.24,79.54
SUP-017377,International,Price Increase,108.81,104.08,88.07,84.26,90.02,94.28,9.23,8.3,9307,1907,78181,91.55,0.38,11.71,59.51,39.51,9.32,142.04,7.08,33.19,71.22
SUP-017378,National,None,113.09,112.97,99.43,99.8,87.79,83.04,6.46,8.44,28585,2599,91219,96.32,19.57,4.34,73.51,0.0,7.76,116.63,29.01,22.16,83.48
SUP-017379,National,None,96.39,110.55,99.5,99.8,96.2,91.39,6.81,6.06,22026,4027,14992,97.2,10.56,17.82,62.93,0.0,4.21,114.07,13.23,11.57,86.03
SUP-017380,Regional,None,109.79,102.38,85.74,77.38,87.76,89.52,1.01,2.14,20884,1282,16049,77.52,9.88,10.09,44.33,0.0,4.52,102.82,14.83,18.5,76.17
SUP-017381,International,None,92.18,93.44,70.54,62.16,85.9,86.52,10.78,11.56,19440,2894,11616,60.9,11.51,10.93,71.9,0.0,12.43,97.65,20.1,33.02,61.18
SUP-017382,Regional,Delivery Delay,127.9,131.82,99.29,90.79,83.63,84.37,6.66,5.84,29779,3889,16489,88.7,15.08,8.24,76.77,55.94,14.03,134.79,22.51,27.18,80.77
SUP-017383,International,Delivery Delay,129.55,125.44,99.45,99.8,98.73,94.14,12.0,13.9,24257,1349,76353,100.0,6.01,4.14,84.78,10.65,13.36,128.65,7.02,24.06,78.58
SUP-017384,National,Price Increase,109.16,114.68,97.12,99.21,90.19,91.55,7.75,6.4,27057,505,93968,96.84,12.1,11.0,83.31,29.64,4.24,154.93,14.84,23.46,75.14
SUP-017385,Local,None,101.04,80.99,86.33,80.41,97.9,84.44,3.02,3.01,17420,1870,56647,80.11,16.9,20.91,47.06,0.0,4.53,83.89,24.39,34.51,73.13
SUP-017386,Local,Capacity Reduction,90.5,91.26,80.33,78.11,99.02,97.87,3.86,6.25,18428,563,5030,75.77,3.35,1.82,83.35,53.29,8.2,88.41,3.32,19.96,75.45
SUP-017387,National,Capacity Reduction,105.95,111.8,99.24,99.8,89.12,91.86,9.93,9.85,17236,757,10329,100.0,6.36,8.23,52.29,16.66,7.94,106.75,11.03,10.7,92.03
SUP-017388,National,Price Increase,112.78,105.97,82.96,84.74,89.11,87.32,6.03,5.07,14969,3412,41792,94.06,9.87,6.92,95.57,32.57,3.73,137.49,19.41,27.36,71.37
SUP-017389,National,Quality Issue,106.04,113.64,90.16,83.33,86.66,86.59,10.15,9.2,23470,4720,70126,65.1,13.88,8.69,66.9,38.81,7.97,118.09,38.77,32.84,69.54
SUP-017390,International,None,106.47,101.57,75.33,74.72,87.49,84.03,10.5,10.61,12864,3726,63224,75.28,12.06,9.57,69.26,0.0,11.01,107.87,21.97,34.82,66.02
SUP-017391,Regional,None,109.76,113.78,91.2,90.81,89.33,87.45,5.78,3.77,5061,875,77186,88.68,9.51,7.45,31.86,0.0,4.05,116.64,15.06,21.13,82.86
SUP-017392,Regional,None,96.68,89.69,99.5,99.8,79.49,75.37,1.0,1.0,21333,904,22872,99.93,24.35,9.62,75.23,0.0,1.0,90.92,34.25,14.02,86.04
SUP-017393,National,None,108.65,101.7,86.37,83.49,99.8,95.48,6.45,7.18,9639,1094,93579,88.09,7.76,8.19,46.72,0.0,6.6,103.87,5.62,22.89,76.39
SUP-017394,Local,Price Increase,92.63,86.55,94.63,99.8,84.09,86.9,5.13,6.19,5965,181,29991,100.0,11.86,16.75,80.81,23.52,7.15,106.62,14.56,27.64,84.24
SUP-017395,National,Delivery Delay,108.48,98.58,96.06,95.98,81.17,77.9,6.81,9.66,29658,461,54980,92.56,17.64,13.11,54.65,57.27,16.24,100.21,31.8,31.24,80.8
SUP-017396,International,None,112.21,104.46,80.54,69.87,92.65,93.49,13.23,13.16,25343,2676,14246,74.96,7.94,8.41,36.62,0.0,12.34,107.23,7.73,25.66,65.33
SUP-017397,Local,Price Increase,81.08,87.2,91.61,99.8,95.93,93.23,5.57,4.1,7016,1267,15598,94.94,5.62,9.71,52.62,25.65,3.88,107.62,10.83,21.8,82.32
SUP-017398,National,None,80.99,85.94,96.08,99.8,92.62,94.07,6.19,5.3,20746,4974,50317,99.09,5.94,9.64,56.94,0.0,4.57,85.41,9.96,19.04,93.34
SUP-017399,National,Delivery Delay,102.92,92.16,93.88,99.8,87.11,76.94,5.86,7.11,15984,2847,21974,100.0,20.05,12.05,69.4,38.97,11.91,93.25,31.68,27.2,83.91
SUP-017400,Local,Capacity Reduction,103.6,112.39,89.17,91.97,85.42,91.52,3.86,4.51,11059,2455,7230,91.88,9.11,11.01,76.82,30.83,5.85,115.43,15.01,17.28,77.05
SUP-017401,National,None,117.12,131.03,83.62,91.58,91.35,89.65,5.06,4.99,29634,4139,85627,93.22,10.04,12.8,92.44,0.0,5.57,135.77,14.59,22.53,77.65
SUP-017402,National,None,109.11,112.67,91.8,83.16,85.12,86.86,8.95,9.64,16689,3371,45618,88.29,13.38,6.69,43.62,0.0,12.13,107.79,18.44,29.3,73.49
SUP-017403,Regional,Delivery Delay,87.78,86.62,87.08,94.19,81.61,76.66,8.1,7.19,25583,1785,41638,100.0,23.87,8.29,82.05,54.83,13.58,89.09,35.37,28.85,77.84
SUP-017404,Local,Capacity Reduction,75.08,68.6,82.91,84.55,86.82,84.14,1.83,2.45,25417,3881,48728,87.14,14.63,19.76,53.32,36.25,2.36,67.53,25.81,29.6,71.79
SUP-017405,Regional,None,105.44,122.3,73.29,70.05,82.72,83.88,1.8,1.0,19844,751,63931,71.52,12.55,16.35,90.3,0.0,1.76,123.95,20.91,28.65,67.15
SUP-017406,National,None,123.06,115.64,85.66,96.52,85.68,84.0,7.09,8.22,14088,1596,77932,95.27,16.71,10.97,48.85,0.0,8.52,114.41,24.76,26.89,80.39
SUP-017407,Local,None,95.94,93.49,83.93,98.58,88.91,78.77,1.0,1.0,17991,1254,35919,100.0,17.42,2.82,66.23,0.0,1.0,91.02,24.24,15.11,85.57
SUP-017408,Regional,Price Increase,119.69,99.91,86.64,83.99,85.22,85.96,4.63,3.24,7749,1007,51413,78.13,13.37,43.98,36.52,22.45,5.17,125.86,18.65,41.6,67.35
SUP-017409,International,None,120.68,131.93,78.84,80.46,79.21,77.43,9.61,10.91,15026,1087,34131,72.12,23.44,9.78,29.89,0.0,12.88,135.76,33.01,35.31,64.35
SUP-017410,National,Price Increase,105.12,99.87,87.82,90.42,90.33,90.19,5.66,4.27,21087,1408,62827,95.19,14.61,5.25,69.1,18.28,6.64,121.17,19.57,26.24,76.3
SUP-017411,National,None,93.84,79.09,87.98,91.65,91.22,93.51,7.64,7.07,15764,1021,47814,90.95,6.56,22.08,61.81,0.0,7.76,79.79,10.2,29.37,80.74
SUP-017412,International,Delivery Delay,104.21,99.29,99.5,99.27,90.51,89.65,8.84,10.1,6143,715,40266,100.0,10.85,13.12,60.52,19.02,14.11,102.76,18.27,29.13,75.74
SUP-017413,Local,Price Increase,67.98,71.54,83.32,79.67,89.34,86.28,3.2,3.3,28312,1063,47894,86.63,9.67,16.06,82.57,52.37,3.94,113.45,17.88,32.34,65.27
SUP-017414,Local,Delivery Delay,99.47,101.53,88.3,89.09,83.02,76.83,5.69,6.64,14404,268,82495,86.91,14.1,4.58,50.88,55.27,14.34,105.29,28.63,32.26,72.71
SUP-017415,National,Capacity Reduction,111.1,111.79,91.87,99.8,95.89,97.86,6.96,6.03,7140,2411,4138,100.0,8.36,5.36,74.25,10.59,6.24,110.23,9.63,8.97,92.56
SUP-017416,Regional,Reliability Drop,110.03,115.74,88.07,84.89,77.3,77.41,8.33,5.83,10084,1856,30063,88.53,16.48,10.99,50.47,30.18,6.63,116.56,27.91,34.29,66.97
SUP-017417,Local,Quality Issue,92.45,94.62,97.72,99.8,90.04,86.44,7.94,7.75,17760,1827,44684,100.0,9.77,6.57,92.73,39.9,6.73,93.99,33.15,24.96,83.87
SUP-017418,National,Capacity Reduction,100.71,109.73,99.5,99.8,68.36,74.9,7.84,6.22,28838,833,80177,98.72,15.19,15.17,78.89,16.72,6.34,110.1,31.7,21.17,85.16
SUP-017419,Local,Capacity Reduction,95.6,103.43,87.7,95.9,95.5,87.63,1.35,2.71,11583,2071,84012,96.75,12.51,9.2,77.0,36.96,3.31,106.31,19.21,19.59,82.38
SUP-017420,Regional,None,95.69,89.94,90.58,89.34,91.8,86.82,6.44,6.6,24589,4817,63680,86.87,17.45,12.07,60.94,0.0,8.41,89.67,27.2,28.39,79.53
SUP-017421,National,Quality Issue,117.03,127.19,91.72,89.17,85.06,87.08,5.67,6.15,9886,981,97195,95.83,10.77,22.12,45.53,13.25,5.96,125.06,26.34,29.45,70.47
SUP-017422,National,Delivery Delay,123.99,120.82,95.05,98.86,86.15,82.81,6.16,5.37,21876,2150,89728,100.0,17.58,5.96,75.37,30.06,8.16,120.97,27.39,24.43,79.98
SUP-017423,Regional,None,92.75,95.23,87.25,85.58,98.98,100.0,1.73,1.14,19920,2049,91426,91.92,0.55,5.82,66.08,0.0,1.28,93.28,0.0,14.07,81.83
SUP-017424,Local,None,112.41,110.39,85.9,83.71,81.37,84.02,1.0,1.0,21209,2096,80546,78.0,11.34,6.03,48.75,0.0,1.51,111.95,20.0,23.76,75.8
SUP-017425,International,Delivery Delay,126.66,144.81,85.34,77.18,90.87,91.59,12.75,11.21,7216,2186,75584,75.75,5.03,17.8,83.25,34.64,18.18,148.52,14.38,40.12,60.78
SUP-017426,International,None,107.55,96.36,88.13,84.25,86.27,91.99,12.12,13.36,2284,288,21848,91.43,7.09,12.57,35.79,0.0,12.78,95.21,11.65,29.21,75.83
SUP-017427,Regional,Delivery Delay,102.53,107.12,88.67,82.95,78.32,79.63,6.05,4.67,15092,2078,11556,89.11,19.26,8.15,44.18,20.81,8.02,105.28,27.08,21.9,75.55
SUP-017428,Local,Reliability Drop,90.09,92.64,96.96,99.8,98.0,97.76,7.9,8.71,28209,1687,62639,92.12,2.99,3.71,39.94,37.3,9.12,92.05,2.75,21.36,84.85
SUP-017429,National,None,104.5,106.2,96.13,89.63,75.01,69.93,10.68,11.65,29596,2455,73285,91.55,23.49,2.21,39.75,0.0,12.48,106.4,39.37,29.96,70.87
SUP-017430,Regional,Price Increase,88.75,80.01,88.57,91.7,99.8,90.44,7.29,4.0,25988,329,27056,87.55,11.51,14.85,50.61,16.59,5.17,94.21,14.94,20.08,79.49
SUP-017431,Local,Reliability Drop,83.03,75.24,99.5,99.8,92.34,94.7,4.32,3.19,10922,2537,85192,100.0,8.1,14.81,66.76,22.69,2.24,74.07,7.14,18.41,91.82
SUP-017432,Local,Price Increase,97.29,99.59,96.35,99.8,84.5,95.42,4.34,2.26,20860,2873,61615,95.3,4.3,3.51,42.52,47.75,2.24,145.12,5.69,28.46,81.0
SUP-017433,Local,None,84.19,77.01,90.36,83.17,89.39,79.32,1.91,2.21,3902,1096,3328,79.55,19.92,9.73,56.44,0.0,3.76,77.57,32.75,23.67,65.67
SUP-017434,Regional,Delivery Delay,88.72,103.33,93.15,88.96,90.73,86.35,1.68,1.0,2431,146,30639,80.8,12.01,21.69,89.22,11.09,3.99,101.5,18.77,25.97,77.02
SUP-017435,Regional,None,112.03,116.05,94.25,88.33,82.06,68.09,6.05,5.01,6836,758,75767,95.16,23.61,12.89,34.96,0.0,6.22,114.32,40.02,30.02,71.84
SUP-017436,National,Price Increase,119.46,128.97,99.5,94.2,93.53,93.99,3.55,1.0,12220,885,13038,83.81,14.63,9.09,31.63,57.22,1.94,203.2,18.03,24.71,77.57
SUP-017437,Regional,Quality Issue,101.6,93.22,99.5,99.8,91.19,92.98,3.63,4.81,28667,4113,12026,100.0,3.71,11.31,85.43,35.68,5.0,95.8,25.76,15.05,88.55
SUP-017438,Regional,Reliability Drop,95.16,101.75,86.67,82.63,85.74,84.62,4.84,4.48,3426,520,5288,85.32,13.23,14.89,54.44,17.07,3.63,97.88,22.03,25.36,73.79
SUP-017439,Local,Capacity Reduction,111.5,127.89,74.01,67.62,98.21,98.2,2.03,1.0,17620,3784,61415,63.99,2.67,21.56,45.02,28.43,2.98,132.55,5.46,30.43,66.8
SUP-017440,International,None,98.08,100.46,80.39,81.32,81.31,85.93,12.08,13.37,3221,919,58383,81.04,14.53,16.46,47.3,0.0,13.11,103.15,24.26,34.9,64.59
SUP-017441,Local,None,97.4,103.9,84.94,93.46,87.12,85.61,2.37,1.38,21289,382,7895,91.11,9.18,10.89,74.61,0.0,2.17,106.71,11.72,14.17,83.66
SUP-017442,Local,None,76.98,77.68,89.38,78.46,91.02,94.48,5.6,4.75,11714,221,78165,73.86,4.32,7.26,80.18,0.0,6.01,85.66,7.38,23.73,77.27
SUP-017443,National,Capacity Reduction,99.16,94.45,95.29,99.8,92.73,88.57,8.32,9.14,14665,2659,78003,98.76,12.44,10.5,82.38,39.38,10.97,91.8,16.76,27.52,79.59
SUP-017444,National,Delivery Delay,100.05,101.42,95.42,99.8,93.88,92.97,8.75,9.33,7029,1462,42894,100.0,10.5,3.77,40.52,53.18,16.83,101.59,11.93,28.88,83.71
SUP-017445,National,Capacity Reduction,115.21,124.32,99.5,99.8,86.88,83.93,8.45,9.61,3390,527,44414,100.0,16.63,11.62,73.44,59.12,9.01,119.27,23.22,23.08,83.53
SUP-017446,Regional,Capacity Reduction,92.11,88.92,85.41,83.65,92.94,88.11,3.25,3.45,16766,3091,59587,90.95,12.7,5.78,68.56,38.85,3.8,92.48,18.72,22.61,75.11
SUP-017447,Regional,None,96.12,106.14,99.07,99.8,78.37,84.03,8.46,8.69,15855,752,25237,92.54,13.49,13.6,34.94,0.0,9.31,110.91,17.42,20.0,85.74
SUP-017448,Regional,Price Increase,94.23,90.91,89.92,82.94,76.82,78.39,4.23,4.51,3459,873,99544,86.3,19.68,7.62,34.64,18.85,5.2,109.65,25.91,27.36,73.01
SUP-017449,National,Quality Issue,105.98,105.92,98.34,99.8,92.47,90.76,7.1,8.04,14736,2173,10589,90.21,7.33,6.61,90.13,44.32,8.2,104.69,35.57,22.68,92.62
SUP-017450,Regional,Reliability Drop,101.63,104.12,96.52,95.4,84.26,90.72,7.23,7.45,29186,1970,35580,100.0,9.39,8.68,85.88,38.77,8.49,104.12,15.37,24.8,74.13
SUP-017451,Regional,Capacity Reduction,97.0,89.04,88.48,78.36,95.42,97.24,3.55,4.72,14256,3521,42521,76.76,3.9,9.05,45.71,25.4,6.63,89.64,2.17,25.18,73.4
SUP-017452,Local,Reliability Drop,102.25,90.06,90.58,96.8,82.36,74.89,3.14,3.44,19628,3116,97954,88.09,17.03,13.41,93.75,51.77,3.0,91.01,31.14,30.93,84.41
SUP-017453,International,Capacity Reduction,131.5,136.28,80.9,86.67,82.9,87.89,12.47,9.82,14079,2375,42932,88.62,9.67,6.81,49.89,13.21,9.6,134.05,14.99,24.3,68.87
SUP-017454,Local,Capacity Reduction,110.19,118.22,80.25,72.08,92.91,97.89,1.21,2.72,7512,847,10776,76.04,0.1,18.08,52.53,52.41,3.5,122.76,0.08,26.1,71.68
SUP-017455,Regional,Delivery Delay,123.51,118.85,87.27,92.74,91.42,99.96,7.56,8.23,25039,3456,75577,94.03,1.05,4.58,73.17,58.07,14.81,116.32,0.0,26.74,77.32
SUP-017456,International,None,106.37,108.57,77.13,84.39,86.65,91.39,15.38,17.29,17741,2772,78698,80.53,5.4,4.95,71.68,0.0,19.53,109.03,7.67,35.64,61.89
SUP-017457,National,Quality Issue,114.73,99.52,90.48,86.54,83.73,77.37,9.66,10.28,25287,1252,25713,91.05,23.8,16.18,41.57,48.44,9.33,100.67,61.14,33.32,75.13
SUP-017458,National,None,109.1,96.59,98.75,99.8,86.46,79.02,10.66,12.24,29287,804,78605,100.0,15.33,11.94,80.6,0.0,11.37,96.58,25.1,28.53,81.0
SUP-017459,National,None,131.06,118.95,88.31,99.8,87.55,80.64,5.32,4.44,3216,406,3990,100.0,17.98,11.99,44.85,0.0,4.46,124.97,25.99,16.26,90.41
SUP-017460,Local,None,102.54,100.45,90.48,88.74,87.89,90.13,2.97,1.0,28762,4404,46087,90.94,12.98,5.48,42.3,0.0,1.0,102.03,17.02,15.65,82.75
SUP-017461,National,Capacity Reduction,115.26,112.73,91.35,97.07,96.05,89.0,6.19,7.66,27379,2074,56083,87.22,7.56,7.73,59.51,44.35,8.67,114.74,14.38,24.31,80.44
SUP-017462,Regional,Capacity Reduction,103.8,107.68,91.04,80.35,93.05,95.94,2.05,1.44,17396,464,65656,81.84,3.35,9.51,37.03,15.66,2.64,112.21,5.79,18.59,79.24
SUP-017463,International,Price Increase,109.2,99.95,96.95,99.27,76.4,69.82,11.62,9.09,10379,1018,7972,89.59,27.25,16.25,58.0,24.77,9.31,127.33,43.45,31.25,74.93
SUP-017464,Local,Price Increase,122.2,144.14,99.5,97.25,77.93,71.7,3.35,1.16,15179,4751,30815,89.29,23.4,18.61,85.79,44.37,1.0,212.49,42.23,31.79,74.62
SUP-017465,National,Capacity Reduction,93.84,93.39,84.25,92.02,77.94,76.21,2.95,2.1,19709,2146,78311,91.34,17.54,7.05,76.08,40.27,1.69,91.08,31.88,20.25,87.5
SUP-017466,Regional,Delivery Delay,98.38,101.78,92.81,90.95,82.33,89.62,5.65,5.68,7876,612,94031,94.97,5.25,6.1,54.19,25.42,8.84,98.08,9.32,21.4,82.38
SUP-017467,Local,None,105.91,123.76,75.73,86.18,97.59,90.25,2.65,1.0,10319,2451,54164,83.69,10.81,22.46,49.49,0.0,2.52,125.36,13.54,25.47,69.87
SUP-017468,Regional,None,91.9,89.37,97.84,99.8,93.0,90.12,3.68,6.02,17902,3664,94547,100.0,9.42,6.48,86.14,0.0,6.25,87.57,15.89,17.58,85.82
SUP-017469,National,None,104.98,93.91,94.28,90.78,95.55,89.83,8.99,10.23,29023,1476,38108,91.47,15.57,17.32,42.02,0.0,11.32,97.99,17.16,30.66,65.86
SUP-017470,Local,Capacity Reduction,106.92,94.99,89.88,93.19,85.86,92.36,3.25,2.91,26434,304,40628,93.19,7.05,12.39,92.52,52.06,4.62,94.18,8.96,16.17,81.79
SUP-017471,International,None,109.63,127.19,65.83,60.6,83.63,83.26,12.17,13.6,16878,3323,20535,61.31,10.79,32.16,84.3,0.0,14.79,133.85,22.76,41.31,51.44
SUP-017472,Regional,Quality Issue,86.39,82.27,88.68,98.43,77.83,72.9,3.65,1.36,12564,3676,33391,100.0,19.43,9.55,64.69,44.37,1.0,80.6,55.99,22.45,89.75
SUP-017473,National,None,129.59,121.89,99.5,96.82,85.26,87.26,6.57,7.1,8515,2813,31037,96.2,14.55,9.06,64.67,0.0,7.55,116.76,22.91,23.61,79.57
SUP-017474,National,Price Increase,108.15,109.45,96.53,86.48,79.5,73.02,3.1,3.05,14789,763,17540,88.71,17.84,2.89,72.43,48.56,4.8,163.48,36.77,28.98,66.43
SUP-017475,Regional,None,95.78,98.94,90.93,95.9,83.15,74.95,6.34,7.93,16776,2161,29725,95.23,26.03,8.31,47.9,0.0,9.18,98.58,39.32,28.84,82.57
SUP-017476,National,None,122.95,141.16,99.5,99.8,92.83,97.54,4.02,2.36,9652,2230,27762,99.26,5.23,27.43,77.88,0.0,1.77,143.25,4.17,17.21,82.36
SUP-017477,National,None,97.02,95.51,96.73,99.8,80.82,83.19,7.88,7.4,16909,1355,26231,100.0,21.19,5.51,87.17,0.0,7.21,98.21,30.46,21.76,85.0
SUP-017478,National,Capacity Reduction,91.44,95.63,83.8,81.33,89.24,95.54,9.51,10.83,3946,1206,95896,78.45,3.32,7.58,33.96,51.89,12.94,95.06,3.8,28.52,80.2
SUP-017479,National,None,105.79,102.75,87.16,86.44,74.34,67.62,2.99,1.85,11763,3039,71563,97.93,25.98,8.63,71.1,0.0,2.37,100.72,45.61,24.55,74.74
SUP-017480,National,None,110.49,114.1,99.5,99.8,75.08,71.71,8.99,8.72,2847,594,24631,99.88,19.4,4.23,73.5,0.0,5.9,111.65,33.03,20.88,79.24
SUP-017481,Regional,None,81.46,83.69,95.25,93.91,78.31,72.84,5.23,5.29,21517,1537,6448,96.3,19.87,4.95,37.58,0.0,5.95,86.0,37.93,14.87,90.47
SUP-017482,Local,Price Increase,89.11,90.24,86.78,92.32,85.21,77.36,3.35,5.68,6207,1707,26882,92.53,20.87,11.64,76.38,10.5,5.38,102.08,33.72,27.1,78.64
SUP-017483,Local,None,96.39,112.24,83.22,73.76,79.73,83.72,1.96,1.0,4565,1263,86004,68.51,15.76,23.51,65.6,0.0,3.82,114.56,21.54,31.11,62.61
SUP-017484,National,Reliability Drop,102.69,115.77,96.44,99.8,86.68,82.9,8.37,10.67,6322,969,49135,99.05,17.93,15.46,37.4,47.62,10.7,116.69,26.39,31.94,69.08
SUP-017485,International,None,102.47,93.87,84.63,96.31,90.59,89.66,11.22,12.79,24738,2866,64098,98.25,9.98,11.44,59.43,0.0,12.51,98.86,14.76,26.32,81.26
SUP-017486,Local,None,83.91,82.77,99.5,97.86,78.87,82.74,3.05,2.34,28307,1881,51581,100.0,19.77,2.2,53.3,0.0,2.14,79.33,29.06,15.8,85.22
SUP-017487,Regional,Capacity Reduction,98.07,91.1,90.3,99.78,99.8,99.33,4.88,3.81,11532,825,97716,99.44,6.14,10.73,92.64,11.65,4.41,93.37,1.33,11.71,87.77
SUP-017488,Regional,Capacity Reduction,104.92,119.07,99.5,99.8,69.1,70.23,5.73,2.68,21630,4073,46550,100.0,23.76,23.34,46.56,30.11,2.3,126.11,39.37,25.98,77.46
SUP-017489,National,None,105.58,98.01,93.76,93.75,97.92,95.12,8.07,10.85,23972,3674,74493,87.5,8.3,25.83,39.4,0.0,11.1,94.16,10.04,29.95,72.89
